id;gender;education;age;agree;conscientious;extraversion;neuroticism;openness
1981;female;coll;41;4,6;4,4;2,2;3,4;3,6
1982;female;grad deg;51;5,0;4,4;5,0;3,2;5,0
1983;female;coll;35;4,6;3,8;3,4;2,2;3,2
1984;female;fin HS;25;4,8;5,2;6,0;2,2;5,4
1985;female;fin HS;23;5,2;4,4;5,2;3,0;3,2
1986;female;coll;29;3,8;3,0;3,0;5,8;4,0
1987;female;coll;32;5,0;3,6;5,0;4,6;4,4
1988;male;coll;26;3,6;4,6;3,6;4,4;3,2
1989;female;coll;26;5,0;5,8;4,4;1,4;5,0
1990;female;coll;27;5,2;3,4;4,8;2,6;4,2
1991;female;coll grad;24;5,0;4,4;3,6;2,2;4,4
1992;female;coll;43;5,6;3,8;4,0;3,8;3,4
1993;female;coll;41;5,8;5,0;4,8;2,8;3,8
1994;female;coll;31;5,0;4,6;3,6;5,4;4,2
1995;male;coll;39;4,2;5,0;5,0;3,4;4,8
1996;female;coll;40;5,6;3,8;3,4;3,2;4,2
1997;female;coll;26;4,8;5,4;3,2;2,2;3,6
1998;female;coll;40;3,8;4,0;5,0;1,0;4,8
1999;female;fin HS;26;5,2;5,0;4,2;1,8;4,6
2000;female;in HS;18;5,6;3,8;4,6;5,0;5,2
2001;female;coll;23;4,6;3,8;4,2;5,8;4,2
2002;female;coll;27;4,6;5,8;6,0;4,2;5,8
2003;female;coll;53;5,6;5,2;4,0;1,6;4,8
2004;female;coll;21;4,4;4,0;1,6;5,0;4,0
2005;female;coll;30;5,4;4,8;5,6;3,4;4,6
2006;male;fin HS;31;5,2;4,8;3,8;2,2;4,8
2007;male;coll;26;4,8;4,2;5,8;2,2;5,0
2008;female;coll;21;4,4;3,2;4,0;4,0;4,2
2009;male;in HS;42;5,4;4,4;3,8;1,4;4,4
2010;female;coll;27;5,2;3,4;3,6;3,0;4,6
2011;male;coll;27;4,4;5,2;4,8;3,4;4,6
2012;female;coll;34;5,6;5,8;5,8;1,8;4,6
2013;female;coll;34;5,4;3,8;4,6;3,4;4,2
2014;female;coll;22;4,6;4,2;4,2;3,8;5,0
2015;male;coll;27;5,6;4,8;5,6;1,2;5,4
2016;female;fin HS;33;6,0;3,2;4,8;5,6;5,8
2017;female;grad deg;23;5,4;3,8;5,2;3,8;4,2
2018;female;coll;27;5,6;5,2;4,0;6,0;4,0
2019;female;coll;23;4,0;5,4;1,8;6,0;5,8
2020;female;coll;35;4,4;5,2;3,8;1,6;4,8
2021;female;fin HS;28;4,6;3,8;3,6;3,6;4,2
2022;female;fin HS;28;4,6;3,8;3,6;3,2;3,8
2023;female;coll;29;6,0;4,0;4,6;3,6;3,8
2024;female;coll grad;28;4,0;4,4;3,8;2,8;3,4
2025;female;coll grad;28;4,0;4,0;3,8;2,4;3,4
2026;female;coll grad;53;5,8;5,8;3,8;1,6;4,8
2027;female;coll;47;4,2;4,2;5,0;3,4;3,8
2028;female;coll;31;5,4;4,8;4,4;3,4;4,8
2029;female;in HS;22;5,6;4,8;5,0;3,8;4,2
2030;male;coll grad;45;4,6;3,4;2,8;3,0;4,4
2031;female;coll;29;4,2;2,6;4,8;4,6;4,8
2032;female;coll;48;6,0;5,6;6,0;3,4;5,0
2033;male;coll grad;39;4,8;2,4;3,4;2,8;4,8
2034;female;coll;33;5,2;5,8;6,0;1,2;6,0
2035;male;coll;28;4,8;5,2;5,6;2,4;5,0
2036;female;coll;20;5,4;4,6;3,0;2,8;4,8
2037;female;fin HS;34;5,4;4,6;5,2;1,2;5,2
2038;female;coll grad;25;5,6;3,0;2,8;1,8;3,6
2039;female;coll;41;5,8;4,8;4,2;2,6;3,2
2040;female;grad deg;26;4,6;3,8;3,8;2,8;4,2
2041;female;coll;36;4,8;4,4;3,4;2,2;3,8
2042;female;coll;34;5,2;5,0;4,8;2,0;5,0
2043;male;coll;19;2,0;3,0;3,0;1,0;3,0
2044;female;grad deg;31;5,8;4,6;5,0;3,6;5,2
2045;female;grad deg;29;5,4;5,6;3,2;4,0;3,6
2046;male;coll;35;3,6;4,8;2,2;3,4;3,6
2047;female;grad deg;20;5,0;4,6;3,6;3,8;4,4
2048;male;coll;35;3,4;5,6;3,0;4,6;4,0
2049;male;grad deg;20;5,4;3,8;4,2;2,6;4,0
2050;female;fin HS;23;5,0;4,0;2,4;3,8;5,2
2051;female;coll;28;5,2;3,6;4,4;2,0;4,2
2052;male;grad deg;28;4,6;5,0;4,8;2,4;4,4
2053;male;fin HS;47;3,8;3,0;1,6;1,6;3,0
2054;female;grad deg;20;4,4;6,0;2,0;3,2;2,8
2055;female;coll;16;3,6;3,6;2,4;4,0;4,8
2056;female;coll;25;5,8;5,0;5,4;2,0;4,8
2057;female;coll;27;4,4;4,6;5,2;3,6;4,4
2058;female;coll;50;5,8;5,6;5,0;1,4;5,2
2059;male;coll;38;5,2;5,4;5,8;1,6;5,0
2060;female;coll;36;5,6;5,8;5,0;3,8;5,0
2061;male;coll grad;55;4,6;5,6;6,0;1,2;5,8
2062;female;coll;19;5,6;5,4;4,6;4,0;4,4
2063;female;fin HS;41;5,4;5,0;5,2;3,6;3,6
2064;female;in HS;29;3,4;5,2;4,4;4,4;4,8
2065;female;coll;26;4,4;5,2;3,6;4,2;3,6
2066;female;coll;40;5,0;4,4;4,4;4,2;3,2
2067;male;coll;40;3,8;2,4;6,0;3,6;5,8
2068;female;fin HS;52;4,8;4,8;4,6;1,8;4,8
2069;male;coll;35;4,4;3,4;4,8;2,6;4,0
2070;female;coll;22;5,6;5,0;5,8;2,4;5,2
2071;female;grad deg;33;4,8;5,2;6,0;3,2;6,0
2072;male;in HS;46;4,0;4,6;2,6;3,4;3,6
2074;female;grad deg;31;4,4;5,4;4,0;2,8;4,2
2075;female;coll;30;5,4;3,0;5,0;4,4;5,0
2076;female;coll;37;6,0;5,0;4,8;2,6;5,6
2077;female;coll grad;48;4,4;3,6;2,6;4,0;4,6
2078;female;coll;30;6,0;5,8;5,2;1,8;4,2
2079;female;in HS;17;4,2;4,8;4,0;4,2;5,0
2080;female;coll;31;4,0;3,2;5,2;3,8;3,2
2081;female;coll;20;5,0;5,2;5,2;2,0;4,6
2082;female;coll;32;6,0;4,0;3,0;5,4;5,4
2083;female;coll;18;5,4;5,2;3,8;3,6;4,4
2084;female;coll;27;4,8;4,4;3,8;3,0;3,8
2085;male;coll;23;5,6;4,8;1,4;3,2;4,2
2086;female;coll;36;4,4;4,2;3,4;4,2;5,0
2087;male;grad deg;21;2,6;4,2;3,8;4,8;3,8
2088;female;coll;19;6,0;5,2;5,4;3,0;5,0
2089;female;in HS;34;5,2;4,4;4,2;4,4;5,0
2090;female;grad deg;50;6,0;5,8;5,6;1,8;5,8
2091;male;coll;20;2,6;3,2;4,0;4,8;5,2
2092;female;fin HS;35;4,6;3,2;4,0;6,0;5,2
2093;male;coll;21;4,6;4,0;3,4;4,4;3,8
2095;female;coll;20;3,0;5,4;3,0;4,6;5,6
2096;female;fin HS;42;5,8;5,8;4,8;1,8;5,4
2097;female;grad deg;24;6,0;4,8;5,6;2,6;5,8
2098;female;grad deg;52;4,2;2,0;3,2;2,2;4,4
2099;male;fin HS;58;6,0;4,4;4,2;4,8;5,0
2101;female;grad deg;32;5,4;5,4;4,2;4,8;5,6
2102;female;grad deg;50;5,2;4,0;4,6;3,0;4,6
2104;female;grad deg;35;5,4;3,6;6,0;5,2;5,8
2105;male;coll;28;6,0;3,0;4,8;4,8;5,8
2106;female;coll;25;5,8;5,0;5,6;2,0;5,4
2107;male;grad deg;31;4,4;2,0;4,6;4,0;5,8
2108;male;coll;22;5,4;6,0;5,0;2,0;4,4
2109;male;grad deg;33;4,2;5,4;4,8;1,8;4,8
2110;female;coll grad;33;4,4;3,4;3,8;4,4;3,6
2111;male;coll;58;3,6;4,4;1,6;1,8;4,4
2112;male;grad deg;26;2,6;2,6;3,6;2,8;5,0
2113;female;in HS;26;5,8;5,6;4,0;2,8;5,2
2114;female;coll;30;4,6;4,6;3,8;3,4;3,8
2115;female;fin HS;26;5,4;4,2;4,0;5,4;4,4
2116;female;grad deg;24;5,8;5,4;4,0;1,8;4,8
2117;male;coll;51;4,8;2,8;5,6;3,8;3,2
2118;female;coll;18;5,2;4,6;3,8;4,0;4,6
2119;female;coll grad;34;5,4;5,2;5,2;2,8;4,6
2120;female;coll;20;5,4;5,2;4,4;1,6;4,0
2121;female;grad deg;30;5,6;5,4;4,8;2,8;4,8
2122;male;in HS;21;5,2;4,4;6,0;2,4;5,4
2123;male;in HS;21;4,4;4,4;5,8;3,2;5,4
2124;male;grad deg;23;4,0;4,0;3,2;4,2;3,6
2125;male;grad deg;23;4,2;3,8;4,0;3,4;3,8
2126;female;coll;21;3,8;6,0;5,4;2,0;3,4
2127;female;coll;20;5,8;4,2;4,0;1,8;4,6
2128;female;fin HS;23;4,8;4,8;3,8;3,6;4,4
2129;male;grad deg;37;5,0;3,2;4,6;3,0;6,0
2130;female;coll;31;5,4;4,0;5,0;2,8;4,2
2131;female;coll;28;4,8;4,6;5,4;4,4;4,2
2132;female;coll;22;5,0;5,0;5,0;1,2;3,2
2133;female;coll;18;4,2;5,2;2,8;2,8;4,4
2134;female;fin HS;53;5,0;4,4;3,2;1,6;4,8
2135;female;coll;21;5,6;5,4;5,0;2,8;4,2
2136;female;coll;25;5,4;5,2;5,2;3,2;4,2
2137;female;coll;36;5,4;4,8;3,6;2,4;5,4
2138;female;coll;25;6,0;4,8;3,6;3,0;5,4
2139;female;in HS;18;4,0;2,0;2,6;4,8;5,6
2140;male;coll grad;38;2,8;4,6;2,8;2,8;5,4
2142;male;fin HS;48;5,2;3,4;4,2;3,0;4,6
2143;female;coll;20;6,0;5,6;3,8;3,4;4,4
2144;male;grad deg;29;4,2;2,8;3,6;1,8;4,8
2145;female;coll;19;5,0;5,0;4,8;2,4;3,8
2146;female;coll;20;4,6;4,6;4,2;4,2;5,0
2147;female;coll;21;3,4;4,8;4,6;3,4;5,6
2148;female;coll;19;5,6;4,0;4,6;2,0;5,4
2149;male;coll;31;4,8;4,6;3,8;4,0;3,4
2150;male;grad deg;26;4,4;4,8;3,2;2,2;3,6
2151;male;coll;34;5,0;6,0;4,2;3,0;3,6
2152;female;coll;19;4,8;4,8;2,8;1,8;4,6
2153;female;coll;19;5,8;5,0;5,2;1,6;4,2
2154;female;coll;20;5,8;4,8;4,2;2,0;3,4
2155;male;fin HS;34;4,8;3,6;3,6;3,4;5,6
2156;female;coll;20;5,4;4,0;4,6;2,8;4,4
2157;female;fin HS;28;5,6;4,6;4,2;4,4;5,6
2158;male;fin HS;27;4,8;3,4;3,2;3,8;4,8
2159;male;grad deg;36;3,4;4,0;3,0;4,0;5,4
2160;female;in HS;19;3,0;4,0;3,0;1,0;6,0
2161;male;coll grad;26;4,6;4,8;4,2;1,4;3,0
2162;female;fin HS;42;3,0;4,6;1,6;5,4;3,8
2163;male;grad deg;32;5,0;5,0;4,6;2,6;4,2
2164;female;coll;31;6,0;4,4;5,2;1,8;5,2
2165;male;coll;20;5,0;3,6;4,6;1,8;4,2
2166;male;coll;19;4,8;4,8;2,8;4,0;3,8
2167;female;coll;19;5,6;4,4;3,6;1,4;4,4
2168;male;coll grad;24;4,0;4,0;2,8;3,8;4,4
2169;female;coll;19;4,4;3,6;1,8;2,0;5,0
2170;female;coll;22;5,2;2,6;3,2;4,0;3,4
2171;female;grad deg;40;4,4;3,4;4,4;4,2;5,2
2172;female;coll;24;4,8;4,8;3,8;3,0;4,6
2173;female;coll;20;5,4;4,8;4,0;2,2;3,6
2174;female;coll grad;31;4,4;4,0;2,8;3,2;4,4
2175;female;coll;18;5,8;5,6;4,4;3,4;5,0
2176;female;coll;26;5,2;5,2;4,8;3,0;5,4
2177;female;coll;25;5,4;5,0;4,2;2,0;4,8
2178;female;coll;19;5,0;5,2;4,8;3,6;5,2
2179;female;coll;20;4,6;5,2;1,8;1,8;5,0
2180;female;coll;20;5,8;5,4;5,2;1,4;5,2
2181;female;coll;20;4,6;4,8;3,8;3,0;4,6
2182;female;coll;34;5,8;5,0;5,4;4,0;4,8
2183;female;in HS;16;5,2;3,2;5,4;3,6;4,6
2184;female;coll;20;5,0;5,0;5,0;3,8;5,4
2185;female;coll grad;24;4,6;2,2;3,2;3,4;4,4
2186;female;coll;20;4,8;3,8;3,0;3,4;4,6
2187;female;coll;19;5,8;4,4;4,6;2,0;4,6
2188;male;coll;20;4,0;4,4;4,6;3,0;5,2
2189;female;coll;27;5,4;5,8;2,4;5,4;3,8
2190;female;coll;21;3,8;4,8;4,4;5,8;5,8
2191;male;grad deg;28;4,2;3,6;3,8;3,4;3,4
2192;female;coll grad;43;5,8;5,0;5,8;1,0;6,0
2193;male;coll;19;5,4;3,8;4,4;1,4;5,0
2194;female;coll grad;44;4,0;3,4;4,0;1,8;5,2
2196;female;coll;18;5,8;3,4;4,0;2,4;4,4
2197;female;coll grad;56;5,0;4,0;3,8;3,0;4,4
2198;female;fin HS;20;4,8;4,0;4,6;2,2;4,0
2199;female;coll;19;5,6;4,4;5,2;1,8;4,6
2200;male;grad deg;51;4,0;3,4;2,8;4,8;5,8
2201;female;coll;25;5,2;5,4;4,2;2,2;5,6
2202;female;coll;20;5,0;3,8;3,6;2,4;5,0
2203;female;coll;19;5,2;5,6;5,4;1,6;4,4
2205;female;coll;20;5,4;4,6;3,4;4,6;3,6
2206;female;coll grad;24;5,2;4,2;3,4;3,2;3,6
2207;female;coll;20;4,4;3,4;4,6;3,6;6,0
2208;male;grad deg;58;5,4;4,2;4,6;2,4;5,8
2209;female;coll;34;5,0;4,8;3,0;2,2;4,4
2210;female;coll;20;5,0;4,2;4,8;2,2;4,0
2211;male;coll;28;3,2;5,4;3,0;3,8;5,0
2212;female;grad deg;25;5,6;1,8;5,0;2,8;6,0
2213;female;coll;30;4,4;4,4;3,8;5,0;4,2
2214;female;coll;49;5,8;2,8;5,2;2,0;5,4
2215;female;grad deg;26;5,6;5,0;3,6;3,2;6,0
2216;female;coll;26;4,6;4,6;4,0;4,2;5,6
2217;female;coll;48;6,0;5,8;2,0;2,2;2,8
2219;female;coll;22;5,6;3,8;5,4;2,8;5,4
2220;female;grad deg;45;6,0;2,6;5,0;1,0;6,0
2221;female;coll;17;5,0;3,6;4,4;1,6;4,6
2222;female;coll;17;5,0;3,6;4,4;1,6;4,6
2223;female;coll;17;5,0;3,8;4,4;1,6;4,6
2224;female;coll;17;5,0;4,2;4,4;1,6;4,6
2225;male;fin HS;22;5,2;4,2;4,0;3,8;5,6
2226;male;fin HS;30;4,6;4,0;4,2;3,2;4,8
2227;male;coll;19;2,4;3,0;1,8;1,4;5,4
2228;female;coll grad;34;3,8;5,0;4,6;2,8;5,6
2229;male;fin HS;52;4,0;4,0;4,4;3,0;4,2
2230;female;coll;19;4,2;5,2;4,4;3,6;5,2
2231;female;coll;31;5,0;5,0;4,6;3,8;5,2
2232;male;coll;21;4,6;3,8;4,0;3,8;4,8
2233;male;coll;22;4,8;4,2;4,8;3,8;4,4
2234;female;coll;21;3,4;4,6;2,2;3,2;5,0
2235;female;coll;19;3,6;3,0;2,0;4,8;5,0
2236;female;grad deg;30;5,2;4,6;3,6;3,2;5,8
2237;female;coll grad;32;5,4;2,8;5,8;3,4;4,8
2238;female;coll;25;4,8;5,6;4,6;1,6;5,6
2239;female;coll;18;5,4;5,8;5,0;1,8;4,8
2240;female;grad deg;33;4,8;5,4;5,8;2,2;5,0
2241;male;coll grad;30;3,4;3,2;2,4;4,2;5,0
2242;female;coll grad;47;4,0;2,8;2,2;3,2;5,4
2243;female;coll grad;27;4,8;4,8;5,6;3,8;4,2
2244;female;coll;39;4,2;3,0;3,8;3,4;3,2
2245;female;coll;21;5,2;4,8;4,0;2,8;4,6
2246;female;coll;20;4,4;4,8;4,2;3,0;4,2
2247;female;coll;20;4,6;5,0;3,6;2,8;4,8
2248;female;coll grad;31;5,6;5,4;3,6;2,4;5,6
2249;male;coll;18;4,4;5,0;4,8;2,0;3,8
2250;female;coll;29;6,0;5,2;5,0;3,8;4,4
2252;female;fin HS;20;5,0;4,2;5,2;2,0;3,6
2253;female;coll;21;5,4;2,2;3,8;1,2;3,4
2254;female;coll;20;5,4;3,6;3,8;3,0;4,6
2255;female;coll grad;33;3,8;4,6;3,8;1,4;3,8
2256;female;coll;19;4,8;4,4;5,4;2,2;3,6
2257;female;coll;20;3,0;5,0;4,8;3,8;4,2
2258;female;grad deg;51;4,4;4,8;4,6;2,0;5,0
2259;female;coll;30;5,8;4,2;5,0;1,0;4,4
2260;male;coll;20;4,4;4,0;3,4;2,8;4,6
2261;male;in HS;22;5,2;3,2;2,2;2,2;5,0
2262;male;in HS;18;5,0;3,6;3,0;4,4;4,2
2263;male;fin HS;34;5,8;3,8;5,6;1,8;5,0
2264;male;in HS;23;4,8;3,6;4,8;2,8;3,2
2265;female;coll;23;5,0;4,8;3,8;4,4;4,0
2266;male;fin HS;29;4,2;4,4;3,4;4,0;4,6
2267;female;coll;21;5,2;5,2;3,4;4,2;5,6
2268;female;coll grad;24;5,6;5,0;4,6;1,6;3,6
2269;female;coll;50;6,0;3,8;5,0;1,0;4,8
2270;female;coll;24;4,6;5,4;4,8;1,0;4,8
2271;female;coll;42;5,8;5,2;3,4;2,2;5,0
2272;female;in HS;25;3,0;4,2;3,2;2,8;3,0
2273;female;fin HS;26;4,0;4,0;3,8;4,8;5,6
2274;female;coll;19;5,2;3,8;3,8;3,2;2,8
2275;female;coll;39;5,0;3,4;3,6;2,6;4,2
2276;female;in HS;18;4,2;4,0;5,0;4,4;4,0
2277;female;grad deg;42;6,0;5,0;5,4;2,8;4,8
2278;female;grad deg;40;5,0;4,4;2,4;2,4;3,2
2279;female;in HS;20;4,2;4,4;3,4;2,8;3,2
2280;female;coll;57;5,4;3,6;4,0;2,6;3,6
2281;male;coll;19;2,8;4,8;2,8;3,2;5,2
2282;female;coll;26;3,6;6,0;2,0;3,8;4,6
2283;female;coll;22;5,4;5,2;3,8;2,2;5,0
2284;female;coll;19;5,6;4,8;4,4;2,2;4,6
2285;female;fin HS;29;3,8;4,6;4,4;5,8;3,6
2286;male;coll;21;4,4;4,6;5,6;2,4;5,0
2287;male;coll;18;3,4;5,8;3,2;1,4;3,2
2288;female;coll;63;6,0;4,8;5,8;1,0;5,0
2289;female;coll grad;25;5,4;4,8;3,2;3,2;5,4
2290;female;coll grad;25;5,4;6,0;5,8;2,0;5,2
2291;male;coll;23;5,2;5,0;5,4;1,8;4,6
2293;female;coll grad;48;4,6;5,0;3,4;5,0;5,2
2294;male;coll;20;4,6;3,6;5,2;2,4;4,0
2295;female;coll;19;4,8;4,6;5,4;3,2;4,4
2296;female;coll;37;4,2;4,2;4,0;4,6;3,4
2297;female;coll;20;5,2;4,8;4,6;2,2;3,8
2298;male;coll;20;4,4;4,2;5,0;1,8;3,4
2299;female;coll;33;5,0;5,8;5,2;2,8;6,0
2300;female;coll;20;3,8;4,2;4,4;2,2;3,6
2301;male;coll;18;4,0;4,6;4,2;3,6;4,4
2302;female;in HS;18;5,0;4,0;2,6;3,2;5,2
2303;female;coll;20;5,0;3,8;4,0;2,8;3,8
2304;female;coll grad;36;4,2;4,0;3,8;3,0;5,6
2305;female;coll;23;6,0;5,4;4,4;1,2;3,6
2306;male;coll;25;3,6;4,2;3,4;4,4;4,6
2308;female;coll;48;5,6;4,2;5,6;1,4;4,6
2309;female;in HS;44;5,2;4,4;4,0;3,0;5,4
2310;female;in HS;46;4,4;4,4;4,0;3,0;4,2
2311;male;coll;19;4,8;5,2;1,8;3,8;4,8
2312;female;coll;23;5,2;5,4;4,4;2,8;4,4
2313;male;coll;23;2,0;5,8;1,0;1,0;5,0
2314;male;fin HS;20;4,4;4,0;2,8;2,4;3,8
2315;male;coll grad;56;6,0;5,0;5,0;4,4;6,0
2316;female;grad deg;28;3,4;4,2;4,8;4,4;5,0
2317;female;in HS;17;4,2;3,4;5,6;5,4;4,4
2318;male;coll grad;22;3,2;2,0;2,6;4,4;6,0
2319;female;grad deg;25;4,0;5,2;4,8;4,4;3,8
2320;female;coll grad;44;5,0;5,0;5,6;1,4;5,8
2321;male;coll;36;3,8;3,6;4,2;3,6;3,8
2322;male;coll grad;36;4,2;4,6;3,2;1,2;5,2
2323;male;coll;26;3,2;2,8;3,8;4,8;4,0
2324;female;coll;27;5,0;4,4;6,0;4,6;5,4
2325;male;coll grad;27;5,4;3,6;4,2;5,4;4,4
2326;female;coll;24;4,4;4,2;3,2;4,6;5,2
2327;female;grad deg;33;3,6;4,0;1,2;5,6;4,4
2328;female;coll;19;4,8;3,8;3,2;3,2;3,0
2329;female;coll;45;5,8;5,2;4,2;2,8;4,8
2330;male;coll;23;4,8;4,4;3,2;3,6;4,0
2331;female;coll;22;4,0;4,0;3,6;4,0;4,4
2332;male;coll grad;35;5,4;5,2;3,6;2,8;5,4
2333;female;coll;20;5,8;5,6;5,4;2,2;4,8
2334;male;coll;42;3,8;4,0;3,0;3,6;4,2
2335;female;coll grad;34;5,8;5,0;4,6;3,2;5,2
2336;female;in HS;24;4,4;3,2;5,0;3,4;5,2
2337;male;coll;29;4,2;5,0;3,8;2,0;5,8
2338;female;coll;21;5,4;4,6;4,4;2,8;4,4
2339;female;grad deg;27;3,8;4,2;2,8;3,6;4,8
2340;female;fin HS;22;3,4;3,0;3,4;4,8;4,8
2341;female;coll grad;28;4,6;4,6;3,2;4,0;5,2
2342;male;grad deg;41;4,8;4,0;4,8;2,2;4,8
2343;female;grad deg;48;5,0;4,8;4,6;3,2;5,8
2344;male;coll;31;3,8;5,6;3,4;2,6;5,2
2345;male;coll grad;52;5,2;3,8;3,2;5,2;5,0
2346;female;in HS;41;6,0;6,0;2,0;6,0;4,6
2347;female;coll grad;22;4,4;2,4;5,4;3,8;4,2
2348;male;coll grad;48;3,8;3,6;4,4;2,6;4,6
2349;female;coll grad;30;5,2;4,2;5,4;2,0;4,2
2350;male;grad deg;39;3,4;2,4;2,6;4,8;5,0
2351;male;coll;37;4,0;4,2;4,0;3,6;3,4
2353;female;fin HS;17;4,6;4,6;3,6;5,2;3,4
2354;female;coll grad;37;5,0;4,4;2,8;3,4;4,6
2355;female;grad deg;61;6,0;4,6;5,0;1,6;5,4
2356;female;in HS;14;5,8;4,2;3,2;4,6;3,4
2357;male;coll;20;5,4;4,4;4,4;1,6;5,4
2358;male;coll grad;32;3,4;4,4;4,6;3,6;5,0
2359;female;coll grad;22;4,2;3,8;4,6;3,4;4,0
2360;male;coll;20;3,8;4,0;2,8;3,6;3,8
2361;female;grad deg;33;5,8;5,4;5,8;1,6;4,8
2362;female;coll;23;3,4;4,2;5,4;2,8;5,0
2363;male;coll;21;5,4;5,6;5,8;1,0;5,6
2364;male;coll;43;4,8;3,8;3,4;3,2;4,2
2365;female;in HS;47;4,8;4,6;2,6;3,2;2,0
2366;female;coll;39;4,2;4,0;3,8;2,6;4,2
2367;female;coll;26;5,2;5,4;4,2;2,0;5,2
2368;male;coll;23;5,0;5,2;4,2;3,6;3,6
2369;female;coll grad;23;4,8;4,4;4,8;4,2;4,6
2370;female;grad deg;21;4,8;4,8;5,2;2,4;4,4
2371;female;grad deg;47;5,2;6,0;5,2;2,2;6,0
2372;female;coll;18;5,2;3,6;3,6;3,2;4,0
2373;male;fin HS;20;4,2;3,6;4,6;3,6;5,4
2374;female;coll;20;4,0;4,2;4,8;3,2;3,6
2375;female;coll;44;5,4;4,8;5,4;4,2;4,4
2376;female;coll;20;3,2;5,2;4,8;3,8;4,6
2377;female;coll;29;5,0;3,8;5,0;4,0;4,4
2378;female;coll;20;5,2;4,4;3,8;3,6;4,4
2379;female;grad deg;54;5,6;4,8;4,6;3,2;4,6
2380;female;coll;34;4,0;3,6;4,4;3,6;3,4
2381;male;coll;28;3,2;3,2;4,6;3,2;4,6
2382;female;fin HS;17;5,0;5,0;6,0;3,8;4,0
2383;female;in HS;20;5,4;4,6;5,4;1,6;4,4
2385;female;coll grad;24;5,8;4,8;5,0;4,0;3,8
2386;male;coll;20;5,2;4,2;6,0;2,0;5,0
2387;female;in HS;20;4,4;2,6;3,6;4,0;4,0
2388;female;coll;19;4,2;5,2;5,2;3,4;5,2
2389;female;coll grad;34;6,0;3,4;3,6;3,2;3,6
2390;female;grad deg;44;4,2;4,4;3,8;4,8;5,8
2391;female;grad deg;32;2,8;4,2;4,4;2,0;3,2
2392;female;grad deg;38;3,6;4,4;3,6;4,2;3,0
2393;male;grad deg;26;3,2;2,4;3,0;4,8;5,2
2394;female;grad deg;37;4,8;3,6;4,2;4,2;4,6
2395;female;coll;30;5,4;5,2;5,0;2,8;5,4
2396;female;fin HS;39;5,6;3,4;4,0;3,6;3,8
2397;female;grad deg;25;5,2;4,8;3,6;3,0;4,8
2398;female;coll;19;5,4;6,0;6,0;4,2;6,0
2400;female;coll grad;29;4,2;4,8;6,0;2,6;6,0
2401;female;coll;20;5,6;3,2;4,8;2,4;4,0
2402;male;grad deg;23;4,0;4,8;3,2;4,2;5,6
2403;female;coll;19;4,6;4,0;4,2;2,8;3,6
2404;female;coll grad;39;4,2;4,0;4,2;2,2;4,4
2405;male;fin HS;36;6,0;5,0;6,0;1,6;5,4
2406;female;coll grad;46;5,6;3,6;3,6;3,0;5,6
2407;male;coll;20;4,6;4,4;5,4;3,4;5,0
2408;male;coll;21;4,8;4,6;3,0;2,0;5,2
2409;female;coll;20;5,0;4,2;3,0;4,4;5,2
2410;female;coll;18;5,6;5,0;4,6;3,2;4,8
2411;female;grad deg;47;4,6;6,0;2,6;4,8;6,0
2412;female;coll;19;3,6;5,8;4,8;3,6;5,6
2413;female;coll;38;6,0;5,4;4,6;2,2;4,2
2414;female;coll;28;5,0;4,2;4,0;2,6;4,4
2415;female;fin HS;23;4,4;4,8;4,2;3,2;4,0
2416;female;coll;20;4,0;3,6;3,6;4,6;5,2
2417;female;grad deg;35;4,2;4,4;2,4;2,2;3,8
2418;female;coll grad;43;5,2;4,2;5,2;3,2;4,0
2419;male;coll;20;5,4;2,2;5,2;3,2;3,4
2420;female;grad deg;35;3,8;5,8;2,6;1,8;3,0
2421;male;coll grad;21;5,0;4,4;5,2;3,8;4,0
2423;female;coll;30;4,4;2,0;2,8;4,8;3,2
2424;male;coll;34;3,4;4,8;3,4;3,0;5,8
2425;female;fin HS;47;5,8;5,2;4,0;1,6;5,0
2426;male;grad deg;58;5,4;5,6;4,0;3,4;4,2
2427;male;coll;29;5,8;5,0;5,8;1,0;5,8
2428;female;coll;47;5,8;4,8;3,6;1,8;4,6
2429;female;coll;20;4,8;4,6;5,4;5,8;5,2
2430;female;in HS;21;5,0;4,8;5,6;4,4;4,8
2431;male;in HS;20;4,8;4,8;3,4;1,4;4,0
2432;male;coll;40;5,2;5,0;3,0;1,4;4,8
2434;male;coll;23;6,0;5,2;6,0;3,2;5,8
2435;female;grad deg;32;5,4;4,8;5,4;1,8;4,6
2436;female;in HS;18;6,0;5,4;4,2;3,4;5,0
2437;male;coll;22;4,8;4,4;3,8;1,8;4,0
2438;female;coll;25;5,8;3,4;5,8;2,8;4,6
2439;male;grad deg;26;4,4;4,2;2,6;1,4;3,0
2440;female;coll;29;5,6;4,2;4,4;2,0;4,4
2441;female;coll;24;5,0;3,4;5,0;1,4;4,0
2442;female;coll;46;5,8;4,6;5,6;2,6;4,6
2443;female;grad deg;56;5,4;2,8;3,2;1,4;4,0
2444;female;fin HS;39;4,8;3,4;3,8;1,4;5,2
2445;male;grad deg;39;4,4;4,6;4,6;2,4;5,6
2446;female;in HS;42;4,2;4,4;3,2;3,6;3,4
2447;male;grad deg;32;5,0;3,0;5,8;4,4;5,0
2448;female;coll grad;42;5,4;2,8;5,4;3,8;4,4
2449;female;coll;19;4,2;4,6;3,8;3,0;4,2
